Fecha,Año,País,Estado,Sexo,Edad,Provocado,Fatal,Hora_limpia,Momento_día,Especie_grupo,Herida
,1929,AUSTRALIA,New South Wales,M,,,,,,,"Later found to be fiction, never happened"
,1929,AUSTRALIA,South Australia,M,,,False,,,,Bitten below the knee
1929-01-01,1929,USA,Florida,M,,,False,,,,Thigh lacerated by hooked shark PROVOKED INCIDENT
1929-01-01,1929,AUSTRALIA,New South Wales,M,,,False,,,,Hand lacerated
1929-01-01,1929,USA,Florida,M,27,,False,,,,"Put hand through hatch, shark nearly bit off thumb"
1928-12-21,1928,AUSTRALIA,,M,,,False,,,,Injuries to arm 
1928-11-18,1928,USA,New Jersey,M,,,False,,,,"Fishermen were cut & bruised by netted, harpooned and gaffed  sharks PROVOKED INCIDENT"
,1928,INDIA,,M,24,,False,,,,"No injury to occupants, shark bit keel"
1928-11-12,1928,USA,Virginia,M,,,True,,,,FATAL
1928-11-04,1928,PANAMA,Gulf of Panama,M,17,,True,10,Mañana,,"FATAL, multiple injuries including evisceration, 3 fractures of right arm, 5 fingers  & leg severed below knee"
1928-09-01,1928,USA,Texas,M,,,False,,,,Knee bitten
,1928,USA,New Jersey,M,,,,,,,Thumb & coat sleeve recovered from shark's gut
1928-07-11,1928,AUSTRALIA,,M,,,False,,,,Injuries to chest
,1928,ITALY,Tuscany,M,,,False,,,Blanco,"No injury, shark approached the boat, he hit it with and oar and fell into the sea PROVOKED INCIDENT"
,1928,USA,Florida,M,,,False,,,,Bitten on leg
1928-05-27,1928,INDIA,,M,,,,13,Tarde,,No details
,1928,AUSTRALIA,Queensland,M,,,False,,,Tigre,Severe lacerations to arm
1928-04-14,1928,AUSTRALIA,New South Wales,M,19,,False,16,Tarde,,Tissue of left leg stripped from knee to ankle 
1928-04-09,1928,JAMAICA,Kingston Parish,M,,,True,,,,FATAL
1928-04-06,1928,AUSTRALIA,Queensland,M,15,,False,,,,Lacerations to right leg 
1928-04-04,1928,AUSTRALIA,New South Wales,M,28,,True,18,Tarde,,"FATAL, right hand severed, large lacerations on thigh"
,1928,AUSTRALIA,Queensland,M,,,False,,,,Hip bitten
1928-02-20,1928,AUSTRALIA,Torres Strait,M,,,True,,,,FATAL
1928-02-01,1928,COSTA RICA,Near Puntarenas,F,,,False,,,,Right leg severely lacerated. Surgically amputated
1928-02-01,1928,COSTA RICA,Near Puntarenas,M,,,False,,,,Right leg & hand severely lacerated
1928-01-27,1928,AUSTRALIA,Torres Strait,M,78,,True,,,,FATAL
1928-01-21,1928,USA,Florida,NAN,,,,,,,Body not recovered 
,1928,USA,Florida,M,,,,,,,"FATAL, presumed taken by shark/s"
1928-01-02,1928,SOUTH AFRICA,Eastern Cape Province,F,,,False,,,,Leg lacerated
1928-01-01,1928,SOUTH AFRICA,Eastern Cape Province,M,18,,False,11,Mañana,,Foot bitten
1928-01-01,1928,SOUTH AFRICA,KwaZulu-Natal,M,25,,False,11,Mañana,,"Tissue of right thigh removed to the bone, both thumbs & some fingers severed "
1927-12-28,1927,SOUTH AFRICA,Western Cape Province,M,17,,True,11,Mañana,Blanco,"FATAL, leg bitten  "
1927-11-03,1927,AUSTRALIA,New South Wales,NAN,,,True,,,,40 people perished
1927-10-25,1927,BRAZIL,Porto Seguro,NAN,,,True,12,Tarde,,"Of 1256 on board, 295 perished, some were taken by sharks"
1927-10-12,1927,AUSTRALIA,New South Wales,M,,,False,,,,No injury to man or horse
1927-10-01,1927,FIJI,,M,,,False,,,,Leg bitten. He survived
1927-07-03,1927,AUSTRALIA,New South Wales,NAN,,,False,,,,"No injury to occupants, boat was bumped & lifted 2' out of the water by the shark"
1927-05-29,1927,PHILIPPINES,Luzon Island,NAN,,,True,,,," 55  perished, some were  taken by sharks"
,1927,AUSTRALIA,Queensland,M,,,True,,,,FATAL
1927-04-20,1927,AUSTRALIA,Torres Strait,M,,,False,,,,Extensive injuries to left leg
1927-04-08,1927,AUSTRALIA,Queensland,M,,,False,,,,Leg injured
1927-03-11,1927,AUSTRALIA,New South Wales,M,17,,False,15,Tarde,,"Right buttock & thigh bitten, thumb removed"
1927-02-14,1927,NICARAGUA,Salinas Bay,M,,,False,,,,"Sharkss jaws snapped shut, lacerating his right hand PROVOKED INCIDENT"
1927-02-09,1927,AUSTRALIA,Queensland,M,,,False,,,,"No injury, but trouser leg shredded by shark"
1927-02-01,1927,NEW ZEALAND,South Island,M,70,,False,,,,Severely bitten by shark caught 30 minutes earlier  PROVOKED INCIDENT
1927-01-20,1927,SOUTH AFRICA,Eastern Cape Province,M,,,False,11,Mañana,,Both thighs  lacerated
,1927,USA,California,M,,,False,,,,Lost hand
1927-01-03,1927,AUSTRALIA,New South Wales,M,15,,True,11,Mañana,,"FATAL, leg bitten from thigh to ankle"
1927-01-01,1927,AUSTRALIA,New South Wales,M,10,,True,,,,"FATAL, shoulder bitten "
1927-01-01,1927,AUSTRALIA,Torres Strait,M,,,False,,,,Shoulder bitten
,1926,AUSTRALIA,Torres Strait,M,,,True,,,,FATAL
1926-11-17,1926,AUSTRALIA,Torres Strait,M,,,False,,,,Arm injured
,1926,PAPUA NEW GUINEA,Central Province,M,,,True,,,,"FATAL, abdomen bitten"
1926-10-23,1926,AUSTRALIA,New South Wales,M,17,,False,,,,"3"" laceration to leg"
1926-10-23,1926,BERMUDA,,NAN,,,False,1,Madrugada,,"Of 104 people in the water, only 20 survived. 84 people were lost, many to sharks. Sharks 2 pulled crew off life rafts"
,1926,PAPUA NEW GUINEA,,M,,,True,,,,FATAL
1926-08-24,1926,USA,New Jersey,M,18,,True,,,,FATAL
1926-07-23,1926,ITALY,Golfo di Genova in the Ligurian Sea,M,20,,True,11,Mañana,Blanco,"FATAL, body was not recovered"
1926-07-12,1926,USA,New Jersey,M,,,False,,,,No injury to occupants
1926-07-08,1926,USA,California,M,15,,False,,,Blanco,Leg & hand lacerated and dog bitten
1926-07-03,1926,SPAIN,Sants-Montjic,M,,,,,,,No injury
1926-05-18,1926,USA,Hawaii,M,,,True,,,Blanco,"FATAL, gave sudden shriek & disappeared, body found in shark caught off Kahuka"
1926-04-22,1926,SOUTH ATLANTIC OCEAN,South of the Equator ,M,26,,False,,,,When taken back on board 2 hours later both legs were bleeding from shark bites
1926-04-07,1926,USA,Hawaii,F,,,False,17,Tarde,,Right leg bitten thigh to heel
1926-03-17,1926,AUSTRALIA,South Australia,F,,,True,15,Tarde,Blanco,FATAL
1926-01-26,1926,SOUTH AFRICA,Eastern Cape Province,M,,,False,,,,Thigh lacerated
1926-01-01,1926,AUSTRALIA,Victoria,M,,,False,,,,Leg lacerated
,1926,MONACO,Bay of Monaco,M,,,True,,,,FATAL
1926-01-01,1926,NEW ZEALAND,Cook Islands,M,,,False,,,,"Struck on head by sharks tail, knocked unconscious & deep gash in head PROVOKED INCIDENT"
1926-01-01,1926,SINGAPORE,,F,,,True,,,,"FATAL, femoral artery severed "
1926-01-01,1926,SOUTH AFRICA,Western Cape Province,M,,,,,,,No details
1925-11-22,1925,AUSTRALIA,Western Australia,M,55,,True,15,Tarde,Tigre,"FATAL, thigh  & torso bitten, then shark charged rescue boat "
1925-11-01,1925,USA,Puerto Rico,F,,,False,,,,Laceration across abdomen
1925-11-01,1925,USA,Puerto Rico,M,,,False,,,,Both calves lacerated
1925-09-04,1925,SPAIN,Valencia ,M,,,False,,,,Right hand bitten by hooked shark PROVOKED INCIDENT
1925-09-03,1925,ENGLAND,Isle of Wight,M,,,False,8,Mañana,,No injury but shark lifted boat out of the water
1925-08-02,1925,USA,South Carolina,F,,,False,,,,"Multiple lacerations on both thighs, right buttock and hip"
1925-06-15,1925,AUSTRALIA,Western Australia,NAN,,,,,,,Human arm found in shark
1925-05-01,1925,USA,Puerto Rico,M,,,False,,,,"Right arm nearly severed at shoulder, left wrist lacerated"
,1925,AUSTRALIA,New South Wales,M,16,,False,17,Tarde,,"Left thigh bitten, leg surgically amputated "
1925-03-12,1925,AUSTRALIA,New South Wales,M,16,,True,15,Tarde,,"FATAL, right forearm severed, lacerations from buttocks to heel L"
1925-03-10,1925,PAPUA NEW GUINEA,Central Province,M,,,True,,,,FATAL
,1925,USA,Florida,M,,,False,,,,Lacerations to arm
1925-01-08,1925,CANADA,Vancouver,M,,,False,,,,"Injuries, if any, unknown, but afterwards diver stunned shark with iron bar"
1925-01-01,1925,FIJI,Viti Levu Island,M,,,False,,,,"Both arms bitten, surgically amputated"
1924-11-25,1924,MEXICO,Tamaulipas,F,,,True,,,,FATAL
1924-11-24,1924,PANAMA,"2 to 3 miles off Taboguilla Island, Pacific Ocean",M,35,,False,,,,Knee bitten
1924-11-21,1924,USA,Puerto Rico,M,35,,True,,,,"FATAL, hand severed, both legs & arms bitten & nearly severed "
,1924,FRENCH POLYNESIA,Tuamotus,M,,,False,,,,Abrasions PROVOKED ATTACK
1924-10-18,1924,AUSTRALIA,Victoria,M,,,False,,,,Leg bitten
1924-07-31,1924,USA,South Carolina,M,,,False,,,,Left knee & leg bitten. (Tooth fragment recovered from kneecap)
1924-07-14,1924,ENGLAND,Dorset,M,,,False,,,,Arms broken by hooked shark PROVOKED INCIDENT
1924-07-04,1924,USA,California,M,,,False,,,,"No injury, shark tore hole in the side of the boat"
1924-06-18,1924,USA,Florida,M,,,False,,,,Netted shark made a5-inch incision above the knee PROVOKED INCIDENT
1924-04-25,1924,AUSTRALIA,New South Wales,M,20,,True,,,,"FATAL, partial remains recovered "
1924-04-22,1924,PANAMA,150 miles offshore,M,21,,False,,,,"Reported to have had ""2 fights with sharks"" before being rescued by the British freighter Dorsetafter 23 hours in the water"
1924-04-20,1924,AUSTRALIA,Western Australia,M,,,,,,,Abrasions
,1924,SOLOMON ISLANDS,Central Province,M,,,False,,,,"Left arm severed, leg bitten"
1924-03-24,1924,SPAIN,Galica,NAN,,,False,,,,"No injury to occupants, shark bit boat"
1924-02-13,1924,AUSTRALIA,New South Wales,F,30,,False,19,Noche,,"Legs severely bitten, surgically amputated"
1924-02-08,1924,AUSTRALIA,Queensland,M,,,,16,Tarde,,Probable drowning & scavenging
1924-01-29,1924,SOUTH AFRICA,KwaZulu-Natal,M,22,,True,15,Tarde,,FATAL
1924-01-25,1924,SOUTH AFRICA,Eastern Cape Province,M,,,False,,,,Foot lacerated
1924-01-09,1924,AUSTRALIA,New South Wales,M,16,,True,16,Tarde,,"FATAL, right thigh severely bitten, left arm lacerated "
1923-12-12,1923,AUSTRALIA,New South Wales,M,,,False,,,,Lacerations to leg
1923-12-02,1923,AUSTRALIA,New South Wales,M,,,True,,,,"FATAL, disappeared, thought to have been taken by a shark "
1923-11-23,1923,AUSTRALIA,Western Australia,M,,,True,,,,"FATAL, disappeared, partial remains of Selim was found, there was no trace of Dea Opre"
1923-11-02,1923,AUSTRALIA,New South Wales,M,,,,,,,FATAL
1923-10-20,1923,AUSTRALIA,New South Wales,M,,,,,,,"He failed to return, his body was recovered 11/9/1922; chest & abdomen had been bitten by shark/s"
1923-10-17,1923,AUSTRALIA,New South Wales,NAN,,,False,,,,"No injury to occupants, shark bit boat"
1923-10-16,1923,AUSTRALIA,Torres Strait,M,,,False,,,,"Arm severed, but survived"
1923-08-08,1923,GUYANA,Demerara County,M,,,False,1,Madrugada,,Puncture wounds to left leg
,1923,AUSTRALIA,Queensland,M,,,False,,,,non-fatal
1923-06-16,1923,AUSTRALIA,New South Wales,M,,,True,,,,"FATAL, taken by shark. Two other men drowned,  only 1 man survived"
1923-06-06,1923,MEXICO,Vera Cruz,NAN,,,False,,,,"No injury to occupants, shark rammed boat"
,1923,AUSTRALIA,Western Australia,M,,,False,,,,Minor puncture wounds to foot
1923-05-22,1923,AUSTRALIA,Queensland,M,,,True,,,,FATAL
1923-03-18,1923,AUSTRALIA,Queensland,M,,,False,,,,Lacerations to right thigh and knee
1923-02-01,1923,USA,Puerto Rico,M,25,,False,,,,"Right calf, right side of abdomen & left wrist & hand bitten"
1923-01-27,1923,AUSTRALIA,Western Australia,M,,,,,,,Death may have been due to drowning
1923-01-27,1923,AUSTRALIA,Western Australia,M,13,,True,,,,"FATAL, back of thigh bitten "
1923-01-14,1923,CUBA,Caribbean Sea,M,,,,,,,"Although this incident is listed elsewhere as a shark attack, the account of the disaster suggests the 4 who perished probably drowned. Five people survived"
1923-01-01,1923,USA,New Jersey,M,,,False,,,,No injury to occupant Shark struck boat
,1923,PHILIPPINES, Manila Bay,M,,,True,,,,"FATAL, abdomen severely bitten. Airplane summoned from Corregidor & injured man was lashed to wing, but he died  "
1923-01-01,1923,USA,New Jersey,M,,,False,,,,Shark's tail broke his leg. PROVOKED INCIDENT
1923-01-01,1922,USA,New Jersey,M,,,False,,,,Shark's tail broke his leg. PROVOKED INCIDENT
1922-12-14,1922,USA,Puerto Rico,F,,,True,,,,"FATAL, hip & thigh bitten with  tissue removed, including bone "
1922-12-05,1922,AUSTRALIA,Queensland,M,19,,True,9,Mañana,,"FATAL, severe injuries to torso  "
1922-09-29,1922,BARBADOS,Lucy,M,16,,True,,,,FATAL
1922-10-29,1922,AUSTRALIA,New South Wales,M,,,,,,,"FATAL, but shark involvement prior to death unconfirmed"
1922-09-28,1922,USA,Hawaii,M,,,False,,,,Survived
,1922,ENGLAND,East Yorkshire,M,,,True,,,,FATAL
,1922,USA,Massachusetts,NAN,,,False,,,,"No injury to occupants, shark splintered stern"
1922-07-19,1922,USA,Florida,M,,,False,,,,Leg bitten
1922-06-17,1922,USA,Florida,F,18,,True,,,,"FATAL, thigh bitten"
1922-05-24,1922,JAMAICA,Westmoreland Parish,M,19,,True,10,Mañana,,"FATAL, arm severed, thigh severely bitten  "
1922-05-06,1922,SOUTH AFRICA,Western Cape Province,M,18,,False,,,Blanco,Abdomen & thigh bitten
1922-04-26,1922,AUSTRALIA,New South Wales,M,,,True,,,,FATAL
1922-03-20,1922,JAMAICA,Kingston Parish,M,,,False,,,,Survived
1922-03-13,1922,JAMAICA,Kingston Parish,F,14,,True,,,,"FATAL, right leg severed at thigh "
1922-03-02,1922,AUSTRALIA,New South Wales,M,21,,True,11,Mañana,Blanco,"FATAL, right hand severed, lacerations on left thigh & left hand, died in hospital of gas gangrene"
,1922,AUSTRALIA,New South Wales,M,,,,,,,"Disappeared whiile swimming alone, body parts recovered, but shark involvement prior to death unconfirmed"
1922-02-04,1922,AUSTRALIA,New South Wales,M,18,,True,15,Tarde,Blanco,"FATAL, both arms & shoulder bitten"
,1922,IRAQ,,M,,,True,,,,FATAL
1922-01-15,1922,AUSTRALIA,Queensland,M,54,,True,17,Tarde,,FATAL
1922-01-13,1922,AUSTRALIA,New South Wales,M,,,False,18,Tarde,,Small laceration on left thigh & swim costume torn
1922-01-04,1922,AUSTRALIA,New South Wales,M,26,,True,,,,"FATAL, disappeared, then his shark-bitten remains washed ashore "
1921-12-11,1921,AUSTRALIA,Queensland,M,20,,False,,,,Survived
1921-11-27,1921,AUSTRALIA,Queensland,M,8,,True,,,,"FATAL, disappeared, body not recovered"
1921-11-27,1921,AUSTRALIA,Queensland,M,40,,False,,,,"Right hip, buttock, elbow, arm & wrist bitten"
,1921,FIJI,Viti Levu Island,NAN,,,True,,,,FATAL
1921-10-12,1921,AUSTRALIA,Queensland,M,,,False,,,,Lacerations to right arm & chest
1921-10-04,1921,AUSTRALIA,Queensland,M,22,,True,,,,"Left thigh bitten, FATAL"
1921-09-01,1921,ENGLAND,Dorset,M,,,False,,,,Leg bitten by shark he was attempting to capture PROVOKED INCIDENT
,1921,AUSTRALIA,Torres Strait,M,,,False,,,,Lacerations to arm
1921-08-28,1921,PHILIPPINES,Luzon Island,M,21,,True,15,Tarde,,"FATAL, abdomen  severely lacerated, taken by seaplane to hospital in Corrigedor but died  "
1921-07-21,1921,CUBA,,M,,,True,,,,FATAL
,1921,PHILIPPINES,"Cavite Province, Luzon",NAN,,,,,,,Buttons & shoes found in shark caught in fish trap
1920-11-29,1920,AUSTRALIA,Western Australia,M,,,False,,,,Lacerations to leg & hand
1921-08-22,1921,HAITI,Cape Haitien,M,,,True,15,Tarde,,"FATAL, large wound on thigh"
1920-11-22,1920,AUSTRALIA,Western Australia,M,,,False,,,,"Minor injuries to leg, hand & fingers"
1920-11-04,1920,PHILIPPINES,Leyte,M,,,True,,,,FATAL
1920-07-14,1920,USA,New York,M,30,,,,,,Thought to have been taken by a shark. Body was not recovered
,1920,AUSTRALIA,Torres Strait,M,,,False,,,,Severe lacerations to right shoulder & arm
1920-06-29,1920,USA,Florida,M,13,,False,18,Tarde,,Knee & thigh bitten
1920-06-27,1920,CANADA,Halifax,NAN,,,False,,,,"No injury to occupants, but shark struck boat with such force that Chandler was flung overboard. PROVOKED INCIDENT"
1920-03-08,1920,AUSTRALIA,Queensland,M,20,,False,,,,"Tossed in air by shark, sustained abrasions"
,1920,AUSTRALIA,Torres Strait,M,,,False,,,,Lacerations to foot
1920-02-03,1920,SOUTH AFRICA,Eastern Cape Province,F,18,,False,17,Tarde,,Abdomen bitten
,1920,AUSTRALIA,Torres Strait,M,,,True,,,,FATAL
1920-01-15,1920,AUSTRALIA,New South Wales,M,12,,True,10,Mañana,,Leg bitten. FATAL
,1920,JAMAICA,Westmoreland Parish,M,,,True,,,,FATAL
1920-01-01,1920,NEW ZEALAND,North Island,F,,,False,,,,"""Recovered"""
1920-01-01,1920,SOUTH AFRICA,KwaZulu-Natal,M,12,,False,,,,Thigh & buttocks bitten. Not known if he survived.
,1919,AUSTRALIA,Queensland,M,29,,False,,,,Lacerations to left leg
1919-12-07,1919,AUSTRALIA,New South Wales,M,47,,True,5,Madrugada,,"FATAL, left leg & calf bitten, leg surgically amputated "
1919-11-18,1919,AUSTRALIA,Northern Territory,M,,,False,,,,Lacerations to buttocks
1919-09-12,1919,COSTA RICA,Turtle Bogue,M,,,True,,,,"FATAL, 6 men were taken by sharks as they neared the beach, 1 survived"
1919-08-10,1919,USA,Florida,M,,,False,,,,Laceration to left thigh
1919-05-29,1919,USA,South Carolina,M,,,False,12,Tarde,,Left foot bitten & abraded
1919-04-06,1919,USA,Florida,M,,,True,,,,FATAL
1919-03-16,1919,AUSTRALIA,New South Wales,M,,,,,,,Shark involvement not confirmed
1919-01-17,1919,AUSTRALIA,New South Wales,M,,,False,17,Tarde,,"Multiple injuries, left leg surgically amputated at knee"
1919-01-15,1919,NEW ZEALAND,South Island,F,,,False,,,,Leg bitten
1919-01-09,1919,AUSTRALIA,New South Wales,M,13,,True,7,Mañana,,"FATAL, right thigh bitten "
1919-01-05,1919,AUSTRALIA,Queensland,M,38,,True,10,Mañana,,"FATAL, thigh bitten, leg amputated "
,1919,ITALY,,M,,,False,,,,No injury
1919-01-01,1919,USA,Florida,F,,,False,,,,Leg severed
1918-11-01,1918,USA,Hawaii,M,,,True,,,,FATAL
1918-11-01,1918,SAN DOMINGO,60 miles north of San Domingo in the West Indies,M,,,True,,,Tigre,"FATAL, ""men snatched from rafts by sharks""   "
1918-09-19,1918,AUSTRALIA,Queensland,M,22,,True,,,,FATAL
1918-03-22,1918,AUSTRALIA,New South Wales,M,,,False,18,Tarde,,"Severe laceration to arm, necessitating surgical amputation at the elbow"
1918-01-01,1918,AUSTRALIA,Queensland,M,,,False,,,,Survived
1917-12-15,1917,AUSTRALIA,Western Australia,M,,,False,5,Madrugada,,Lacerations to left leg
1917-11-01,1917,MOZAMBIQUE,Maputo Province,M,,,True,,,,FATAL
1917-09-21,1917,USA,New Jersey,M,,,False,,,,Left knee lacerated
1917-09-09,1917,USA,Hawaii,M,,,False,,,,Arm severely lacerated by shark that had been hooked and shot PROVOKED INCIDENT
1917-09-01,1917,PANAMA,Colon,M,,,True,,,,FATAL
,1917,USA,Mississippi,M,,,False,,,,Leg bitten
1917-07-18,1917,USA,Florida,M,,,True,,,,FATAL
1917-07-15,1917,IRELAND,Off Ireland,M,,,True,,,,"FATAL, only 1 survivor"
1917-06-03,1917,USA,South Carolina,M,,,False,,,,Right arm bitten
1917-05-31,1917,PHILIPPINES,Luzon Island,M,,,True,17,Tarde,,"FATAL, abdominal cavity removed "
,1917,KUWAIT,,M,,,False,,,,Torso bitten
1917-01-01,1917,LIBYA,Mediterranean Sea,M,,,False,,,,"Bitten by shark, but  repelled it with his 'skandalopetra' "
1916-12-30,1916,AUSTRALIA,Queensland,M,25,,False,,,,Right calf bitten
1916-12-08,1916,AUSTRALIA,New South Wales,M,41,,True,9,Mañana,,"FATAL, right arm severed, chest punctured "
1916-12-08,1916,AUSTRALIA,New South Wales,F,,,False,8,Mañana,,Leg nipped by shark
1916-11-15,1916,PANAMA,,M,,,False,,,,"""Severely bitten"""
1916-11-10,1916,AUSTRALIA,Queensland,M,,,True,6,Mañana,,FATAL
1916-11-09,1916,AUSTRALIA,Queensland,M,27,,True,,,,FATAL
1916-10-11,1916,USA,Florida,M,,,True,,,,"FATAL, leg severely bitten, surgically amputated PROVOKED INCIDENT"
1916-08-24,1916,USA,Louisiana,M,,,False,,,,Left calf severely bitten & became septic but he survived
1916-07-26,1916,USA,North Carolina,M,,,False,,,,Arm severely lacerated
1916-07-13,1916,USA,New York,F,,,,10,Mañana,,"No attack,  no injury"
1916-07-13,1916,USA,New York,M,,,False,,,,Ankle bruised
1916-07-12,1916,USA,New Jersey,M,12,,False,,,,"Lower left leg bitten, surgically amputated"
1916-07-12,1916,USA,New Jersey,M,24,,True,,,,"FATAL, thigh bitten "
1916-07-12,1916,USA,New Jersey,M,10,,True,,,,"FATAL, legs & torso bitten "
1916-07-11,1916,BAHAMAS,,M,,,True,,,,"FATAL.  When the survivors were rescued next day they were clubbing sharks with oars. ""Sharks were so thick that it was difficult to row"""
1916-07-08,1916,SPAIN,Gran Canaria,M,,,False,,,,Survived
1916-07-07,1916,PHILIPPINES,Luzon Island,M,,,False,,,,Right foot severed
1916-07-06,1916,USA,New Jersey,M,,,True,,,Blanco,FATAL
1916-07-01,1916,USA,New Jersey,M,24,,True,17,Tarde,Blanco,"FATAL, left leg bitten"
1916-06-30,1916,USA,New Jersey,M,,,False,,,,Heel bitten
,1916,ATLANTIC OCEAN,,M,,,True,,,,Presumed FATAL
1916-06-23,1916,USA,Florida,M,26,,False,,,,Leg bitten by shark hooked shark PROVOKED INCIDENT
,1916,AUSTRALIA,New South Wales,M,,,True,,,,FATAL
1916-04-03,1916,AUSTRALIA,Victoria,M,17,,True,,,,FATAL
1916-03-19,1916,AUSTRALIA,New South Wales,M,,,False,15,Tarde,,Minor lacerations to heel
,1915,AUSTRALIA,Torres Strait,M,,,False,,,,"Arm severed, lacerations to thigh"
1915-11-10,1915,AUSTRALIA,Queensland,M,10,,False,,,,Severe bite to arm
1914-11-08,1915,AUSTRALIA,New South Wales,M,,,False,,,,Severe lacerations to feet & ankles
1915-08-03,1915,USA,Florida,M,,,False,,,,Laceration to left leg
,1915,MEXICO,Tamaulipas,M,,,True,,,,FATAL
,1915,MEXICO,,M,,,True,,,,FATAL
,1915,EGYPT,,M,,,,,,,Shark involvement not confirmed
